Year,Week,Payer,Group_EM,Group_EM2,Payment Amount*,Expected Payments,Missed Revenue (RF),% Error (RF),Performance Diagnostic (RF)
2025,27,15-UNITED HEALTHCARE,New E/M Code,New Level 4,1961.6800000000003,2288.1677463289125,-326.4877463289122,-14.268523225743488,Under Performed
2025,27,17-AETNA,Existing E/M Code,Existing Level 4,1260.31,1088.661620127969,171.648379872031,15.766917534197104,Over Performed
2025,27,17-AETNA,New E/M Code,New Level 3,598.36,810.3584311096643,-211.99843110966424,-26.16106934549496,Under Performed
2025,27,17-AETNA,New E/M Code,New Level 4,2196.9500000000003,1854.193540020798,342.7564599792022,18.485473742690182,Over Performed
2025,27,17-AETNA,New E/M Code,New PCP E/M Code,192.5,453.9891921291362,-261.4891921291362,-57.598109528289434,Under Performed
2025,27,18-CIGNA,New E/M Code,New Level 3,112.91,-20.84038298843643,133.75038298843643,-641.7846690372708,Under Performed
2025,27,18-CIGNA,New E/M Code,New Level 4,1470.6399999999999,1574.2770777650585,-103.63707776505862,-6.5831535775257715,Under Performed
2025,27,2-BCBS,Existing E/M Code,Existing Level 4,2023.2499999999998,1779.313395060081,243.93660493991888,13.709591891859052,Over Performed
2025,27,2-BCBS,New E/M Code,New Level 3,670.9100000000001,295.8049696607143,375.1050303392858,126.80822461148236,Over Performed
2025,27,2-BCBS,New E/M Code,New Level 4,4360.15,4003.469029837932,356.68097016206775,8.90929759924999,Over Performed
2025,27,20-WORK COMP,Existing E/M Code,Existing Level 4,150.26,241.44379809869326,-91.18379809869327,-37.76605521315595,Under Performed
2025,27,20-WORK COMP,New E/M Code,New Level 3,0.0,-51.09163451688016,51.09163451688016,-100.0,Under Performed
2025,27,20-WORK COMP,New E/M Code,New Level 4,264.9,389.91975746666026,-125.01975746666028,-32.06294502205367,Under Performed
2025,27,3-MEDICARE,Existing E/M Code,Existing Level 4,244.29,275.51340657660387,-31.223406576603878,-11.332808433742228,Under Performed
2025,27,4-MEDICAID,Existing E/M Code,Existing Level 3,0.0,135.29522394079765,-135.29522394079765,-100.0,Under Performed
2025,27,4-MEDICAID,Existing E/M Code,Existing Level 4,1666.7299999999998,2084.2855050553585,-417.5555050553587,-20.033508079511805,Under Performed
2025,27,4-MEDICAID,New E/M Code,New Level 3,278.23,268.02571921524964,10.204280784750381,3.8072020903917028,Over Performed
2025,27,4-MEDICAID,New E/M Code,New Level 4,2349.22,2393.25876749373,-44.03876749373012,-1.8401172531731045,Average Performance
2025,27,5-COMMERCIAL,New E/M Code,New Level 4,416.56999999999994,390.89957971403123,25.670420285968703,6.5670114827824335,Over Performed
2025,27,9-EPS,New E/M Code,New PCP E/M Code,0.0,-54.95312617288096,54.95312617288096,-100.0,Under Performed
2025,27,9-EPS,Non E/M Code,Non E/M Code,0.0,23.585337308498993,-23.585337308498993,-100.0,Under Performed
